Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag
CUST10868,61,Female,Married,Bachelor,Business,16321,East,353,2,1,233994,LOAN10868,Home Loan,452799,120,10.57,2774.33,2020-10-31,2020-11-15,Default,1
CUST10869,55,Female,Single,High School,Unemployed,74133,South,360,2,1,242322,LOAN10869,Education Loan,943678,24,8.31,1272.95,2022-04-29,2022-05-14,Default,1
CUST10870,34,Male,Married,Master,Business,61773,Central,568,2,0,80498,LOAN10870,Education Loan,531682,120,17.39,860.7,2023-06-11,2023-06-18,Default,1
CUST10871,49,Male,Divorced,High School,Unemployed,76188,South,821,3,4,126223,LOAN10871,Education Loan,1017942,120,10.95,1336.09,2018-04-29,2018-05-05,Default,1
CUST10872,57,Male,Married,PhD,Salaried,56405,North,665,2,4,456879,LOAN10872,Personal Loan,851400,48,8.15,1509.44,2019-10-12,2019-10-20,Default,1
CUST10873,40,Male,Divorced,High School,Unemployed,28362,South,570,1,1,252436,LOAN10873,Education Loan,394834,24,8.51,1392.12,2019-02-12,2019-02-20,Default,1
CUST10874,40,Female,Married,Bachelor,Self-Employed,40119,East,866,1,0,245376,LOAN10874,Car Loan,129601,36,9.32,323.04,2022-09-13,2022-09-17,Default,1
CUST10875,35,Female,Single,High School,Salaried,196619,West,626,5,4,240161,LOAN10875,Personal Loan,887646,48,7.36,451.45,2018-02-08,2018-02-23,Default,1
CUST10876,59,Male,Divorced,Bachelor,Salaried,33984,North,605,2,3,243528,LOAN10876,Home Loan,1022628,84,16.4,3009.15,2023-02-20,2023-02-21,Default,1
CUST10877,27,Female,Single,High School,Business,118905,North,844,2,4,113754,LOAN10877,Business Loan,1244559,48,9.58,1046.68,2019-06-13,2019-06-21,Default,1
CUST10878,35,Male,Divorced,Master,Unemployed,128402,East,681,3,0,186091,LOAN10878,Car Loan,882215,24,8.0,687.07,2023-05-10,2023-05-24,Default,1
CUST10879,45,Male,Married,Bachelor,Salaried,192180,West,854,5,0,385637,LOAN10879,Personal Loan,80343,84,17.9,41.81,2021-07-25,2021-08-03,Approved,0
CUST10880,42,Male,Married,Bachelor,Self-Employed,70592,West,321,2,2,210272,LOAN10880,Business Loan,1095774,24,16.53,1552.26,2021-09-05,2021-09-09,Default,1
CUST10881,47,Male,Married,PhD,Salaried,183745,Central,392,1,3,79879,LOAN10881,Car Loan,1070156,120,10.34,582.41,2022-04-11,2022-04-16,Default,1
CUST10882,28,Male,Divorced,Bachelor,Unemployed,142407,East,550,5,2,380272,LOAN10882,Business Loan,1037634,60,5.52,728.64,2021-12-25,2021-12-26,Default,1
CUST10883,49,Female,Divorced,Bachelor,Business,138974,East,488,3,0,481961,LOAN10883,Education Loan,801472,120,12.6,576.71,2021-09-02,2021-09-06,Default,1
CUST10884,45,Female,Divorced,High School,Unemployed,65576,Central,512,5,3,461705,LOAN10884,Home Loan,502533,24,16.52,766.34,2021-03-29,2021-04-08,Default,1
CUST10885,47,Male,Divorced,Bachelor,Business,16116,South,368,1,0,279395,LOAN10885,Personal Loan,1122062,84,9.69,6962.41,2021-11-23,2021-12-04,Default,1
CUST10886,49,Male,Married,Master,Unemployed,42686,Central,767,0,4,181377,LOAN10886,Car Loan,731795,84,9.26,1714.37,2019-08-17,2019-08-27,Default,1
CUST10887,28,Female,Single,Master,Self-Employed,155074,East,872,1,0,399601,LOAN10887,Home Loan,1490045,60,16.54,960.86,2021-08-26,2021-09-01,Default,1
CUST10888,32,Male,Divorced,High School,Self-Employed,93126,North,399,3,3,111376,LOAN10888,Business Loan,1046544,24,11.56,1123.79,2022-07-19,2022-08-03,Default,1
CUST10889,34,Female,Married,High School,Unemployed,25576,South,504,0,2,174290,LOAN10889,Education Loan,1249102,60,17.81,4883.88,2022-09-27,2022-10-05,Default,1
CUST10890,42,Male,Single,Bachelor,Unemployed,47210,North,568,5,2,379478,LOAN10890,Personal Loan,178109,48,12.78,377.27,2021-03-16,2021-03-21,Default,1
CUST10891,26,Male,Single,Bachelor,Self-Employed,168997,North,863,0,4,62674,LOAN10891,Business Loan,536170,120,5.65,317.27,2020-03-04,2020-03-18,Default,1
CUST10892,29,Male,Divorced,Master,Business,50709,North,468,4,2,454379,LOAN10892,Home Loan,345677,84,15.83,681.69,2022-03-24,2022-03-27,Default,1
CUST10893,38,Female,Married,PhD,Salaried,198215,Central,787,1,1,493555,LOAN10893,Home Loan,1093494,48,12.99,551.67,2023-03-29,2023-03-31,Default,1
CUST10894,41,Female,Married,Bachelor,Unemployed,164736,Central,868,3,3,357644,LOAN10894,Business Loan,259334,12,12.74,157.42,2018-07-01,2018-07-15,Default,1
CUST10895,49,Female,Divorced,Bachelor,Salaried,31586,North,674,2,0,449276,LOAN10895,Car Loan,559329,84,11.57,1770.81,2022-07-11,2022-07-15,Default,1
CUST10896,62,Male,Single,Bachelor,Self-Employed,94409,Central,736,5,1,362120,LOAN10896,Personal Loan,1093742,24,7.71,1158.51,2019-06-04,2019-06-05,Default,1
CUST10897,25,Male,Divorced,PhD,Self-Employed,93659,Central,798,2,3,50646,LOAN10897,Car Loan,1332089,120,15.14,1422.28,2022-06-25,2022-07-01,Default,1
CUST10898,50,Female,Single,Bachelor,Salaried,183030,South,745,5,0,265302,LOAN10898,Home Loan,1205082,24,12.01,658.41,2019-01-14,2019-01-19,Default,1
CUST10899,43,Male,Married,Bachelor,Business,109066,South,571,2,2,398888,LOAN10899,Home Loan,619984,48,8.52,568.45,2020-04-26,2020-04-27,Default,1
CUST10900,45,Male,Married,Master,Self-Employed,191545,East,811,4,1,80168,LOAN10900,Education Loan,1173659,120,17.63,612.73,2021-11-18,2021-11-29,Default,1
CUST10901,37,Male,Divorced,Bachelor,Business,78096,Central,364,0,4,387154,LOAN10901,Business Loan,831732,12,5.5,1065.01,2020-08-19,2020-08-22,Default,1
CUST10902,64,Male,Married,PhD,Salaried,148134,South,600,3,3,166727,LOAN10902,Business Loan,934238,84,6.32,630.67,2018-03-24,2018-04-06,Default,1
CUST10903,32,Female,Single,High School,Self-Employed,134332,Central,665,3,4,90557,LOAN10903,Car Loan,1065775,12,9.05,793.39,2022-09-12,2022-09-18,Default,1
CUST10904,49,Female,Married,High School,Salaried,136472,North,375,4,2,487814,LOAN10904,Education Loan,262925,36,14.83,192.66,2021-01-07,2021-01-12,Default,1
CUST10905,38,Male,Married,Bachelor,Self-Employed,127308,East,349,4,0,101219,LOAN10905,Car Loan,105325,36,10.03,82.73,2019-02-10,2019-02-16,Default,1
CUST10906,46,Female,Divorced,Master,Self-Employed,95247,North,809,4,1,333114,LOAN10906,Home Loan,1287917,60,6.02,1352.19,2021-08-27,2021-08-30,Default,1
CUST10907,40,Female,Divorced,PhD,Salaried,199754,East,752,5,4,76906,LOAN10907,Business Loan,927946,84,10.03,464.54,2019-12-25,2019-12-28,Default,1
CUST10908,34,Male,Married,Master,Self-Employed,51775,South,662,1,3,14856,LOAN10908,Personal Loan,573109,84,5.84,1106.92,2022-01-31,2022-02-12,Default,1
CUST10909,49,Female,Married,High School,Salaried,155496,East,373,1,1,83723,LOAN10909,Car Loan,855507,84,12.43,550.18,2019-12-27,2020-01-06,Default,1
CUST10910,55,Male,Divorced,PhD,Self-Employed,90869,North,712,0,1,258894,LOAN10910,Home Loan,1254227,60,17.86,1380.26,2018-10-27,2018-11-05,Default,1
CUST10911,24,Male,Married,Master,Unemployed,193570,Central,723,0,3,390534,LOAN10911,Car Loan,373478,60,7.28,192.94,2018-02-20,2018-03-02,Default,1
CUST10912,41,Male,Divorced,Bachelor,Unemployed,173524,East,721,5,2,18493,LOAN10912,Car Loan,875028,120,10.91,504.27,2020-01-18,2020-01-28,Default,1
CUST10913,52,Female,Single,Master,Salaried,193634,East,380,0,3,217808,LOAN10913,Personal Loan,1494422,60,16.95,771.78,2019-05-31,2019-06-04,Default,1
CUST10914,60,Female,Single,PhD,Salaried,135983,East,340,5,2,46115,LOAN10914,Personal Loan,1368827,60,11.37,1006.62,2019-03-08,2019-03-20,Default,1
CUST10915,54,Female,Married,High School,Salaried,176284,East,555,3,4,255210,LOAN10915,Business Loan,429332,12,5.35,243.55,2019-05-31,2019-06-03,Default,1
CUST10916,50,Female,Married,High School,Business,91903,South,885,3,4,362582,LOAN10916,Education Loan,1355987,12,15.26,1475.45,2019-11-25,2019-11-30,Default,1
CUST10917,22,Female,Divorced,High School,Salaried,158862,Central,658,3,0,182072,LOAN10917,Business Loan,277013,60,15.4,174.37,2019-09-22,2019-10-07,Default,1
CUST10918,54,Male,Married,PhD,Unemployed,153899,West,495,5,0,168520,LOAN10918,Home Loan,789226,120,12.29,512.82,2022-10-26,2022-11-09,Default,1
CUST10919,46,Female,Single,Master,Salaried,100766,North,353,2,2,54079,LOAN10919,Personal Loan,697391,84,17.78,692.09,2022-08-10,2022-08-16,Default,1
CUST10920,44,Male,Divorced,High School,Salaried,15631,South,749,1,4,245763,LOAN10920,Business Loan,1139795,12,11.79,7291.89,2020-02-25,2020-03-09,Default,1
CUST10921,62,Female,Married,PhD,Unemployed,40547,Central,856,5,1,16329,LOAN10921,Education Loan,895965,60,5.34,2209.69,2018-11-14,2018-11-18,Default,1
CUST10922,39,Female,Divorced,PhD,Salaried,79190,West,833,0,1,184161,LOAN10922,Education Loan,918410,60,9.97,1159.76,2019-09-25,2019-09-26,Default,1
CUST10923,23,Male,Single,High School,Business,176441,West,418,4,1,386060,LOAN10923,Education Loan,1137115,36,17.61,644.47,2021-05-20,2021-06-01,Default,1
CUST10924,58,Male,Single,PhD,Self-Employed,116398,West,337,3,4,353670,LOAN10924,Home Loan,528062,36,17.81,453.67,2018-02-14,2018-02-22,Default,1
CUST10925,53,Female,Married,Master,Salaried,148227,West,694,5,2,118057,LOAN10925,Car Loan,1038309,36,16.46,700.49,2018-10-14,2018-10-27,Default,1
CUST10926,44,Male,Divorced,PhD,Self-Employed,21398,South,605,1,2,223314,LOAN10926,Education Loan,154979,36,12.15,724.27,2019-05-04,2019-05-05,Default,1
CUST10927,27,Male,Single,High School,Self-Employed,169088,East,807,3,4,102882,LOAN10927,Education Loan,826404,12,10.82,488.74,2020-03-27,2020-04-04,Default,1
CUST10928,30,Female,Single,High School,Salaried,45899,East,404,1,0,441096,LOAN10928,Education Loan,1015752,24,9.84,2213.02,2020-01-10,2020-01-21,Default,1
CUST10929,55,Male,Divorced,PhD,Self-Employed,32714,East,522,0,2,259019,LOAN10929,Car Loan,535339,12,12.12,1636.42,2021-08-04,2021-08-06,Default,1
CUST10930,50,Female,Married,PhD,Unemployed,94575,West,704,3,4,284925,LOAN10930,Business Loan,515035,48,10.85,544.58,2018-10-16,2018-10-30,Default,1
CUST10931,44,Female,Married,High School,Business,21737,North,560,3,1,270328,LOAN10931,Home Loan,1167788,120,7.5,5372.35,2021-10-19,2021-10-23,Default,1
CUST10932,49,Male,Single,Master,Business,73317,North,778,5,1,67857,LOAN10932,Car Loan,1342841,60,11.79,1831.55,2022-10-17,2022-10-20,Default,1
CUST10933,35,Male,Married,Bachelor,Self-Employed,154433,Central,813,5,1,381099,LOAN10933,Personal Loan,1147899,48,9.23,743.3,2021-03-30,2021-04-04,Default,1
CUST10934,27,Female,Married,PhD,Self-Employed,131821,Central,765,5,0,59123,LOAN10934,Education Loan,1124142,60,10.72,852.78,2018-02-22,2018-03-03,Default,1
CUST10935,34,Male,Single,PhD,Unemployed,56524,West,448,0,1,108748,LOAN10935,Home Loan,244586,36,8.75,432.71,2020-10-13,2020-10-19,Default,1
CUST10936,22,Female,Single,Master,Business,53305,West,405,4,2,167546,LOAN10936,Home Loan,928540,12,9.72,1741.94,2019-03-01,2019-03-08,Default,1
CUST10937,53,Male,Single,High School,Salaried,134032,West,355,1,0,395683,LOAN10937,Personal Loan,1208500,84,7.67,901.65,2022-12-14,2022-12-25,Default,1
CUST10938,24,Male,Single,PhD,Unemployed,15945,West,789,3,1,213175,LOAN10938,Home Loan,1071449,24,11.07,6719.66,2018-02-22,2018-02-26,Default,1
CUST10939,28,Female,Single,PhD,Business,34759,Central,814,3,2,359555,LOAN10939,Personal Loan,1132106,48,5.84,3257.02,2018-12-20,2018-12-29,Default,1
CUST10940,32,Female,Married,Master,Self-Employed,174419,West,886,5,4,237572,LOAN10940,Education Loan,1350803,36,13.47,774.46,2019-11-06,2019-11-15,Default,1
CUST10941,55,Male,Divorced,PhD,Self-Employed,151595,South,360,3,4,23375,LOAN10941,Personal Loan,404419,24,13.2,266.78,2018-08-29,2018-09-09,Default,1
CUST10942,62,Male,Single,Master,Unemployed,29965,Central,593,0,4,125536,LOAN10942,Car Loan,771196,24,17.0,2573.66,2020-01-06,2020-01-08,Default,1
CUST10943,27,Female,Single,PhD,Salaried,148233,North,420,4,2,267401,LOAN10943,Home Loan,1185580,84,8.06,799.81,2020-11-26,2020-12-09,Default,1
CUST10944,55,Male,Married,High School,Business,104653,East,722,2,1,376131,LOAN10944,Car Loan,1143496,36,17.27,1092.65,2020-07-22,2020-07-28,Default,1
CUST10945,63,Female,Single,Master,Business,104972,West,327,4,1,415049,LOAN10945,Home Loan,254803,48,13.72,242.73,2021-02-05,2021-02-09,Default,1
CUST10946,65,Male,Divorced,High School,Salaried,113298,East,361,1,2,452694,LOAN10946,Personal Loan,745454,48,9.11,657.96,2022-11-21,2022-11-25,Default,1
CUST10947,56,Female,Married,Bachelor,Business,57002,East,554,3,3,108323,LOAN10947,Personal Loan,984605,36,14.27,1727.32,2021-02-14,2021-02-28,Default,1
CUST10948,50,Male,Divorced,Master,Business,162411,East,648,1,2,349883,LOAN10948,Home Loan,1093683,48,8.91,673.4,2021-05-20,2021-05-23,Default,1
CUST10949,48,Female,Single,High School,Self-Employed,191853,North,504,3,1,234265,LOAN10949,Car Loan,350948,24,11.08,182.93,2019-11-09,2019-11-13,Default,1
CUST10950,55,Male,Divorced,High School,Unemployed,145179,South,449,3,3,25466,LOAN10950,Home Loan,660503,84,5.16,454.96,2021-06-27,2021-07-04,Default,1
CUST10951,60,Female,Divorced,Bachelor,Unemployed,193087,Central,481,5,2,361265,LOAN10951,Education Loan,937277,24,9.17,485.42,2021-01-13,2021-01-21,Default,1
CUST10952,30,Male,Married,PhD,Business,46676,South,649,4,4,915,LOAN10952,Personal Loan,1071305,120,7.07,2295.19,2019-06-23,2019-07-06,Default,1
CUST10953,60,Female,Single,PhD,Unemployed,49352,North,326,0,3,150666,LOAN10953,Car Loan,1083827,48,17.67,2196.12,2019-03-28,2019-04-01,Default,1
CUST10954,61,Male,Divorced,Master,Business,163689,West,405,3,0,81194,LOAN10954,Education Loan,717878,60,8.26,438.56,2021-05-02,2021-05-04,Default,1
CUST10955,38,Male,Single,High School,Self-Employed,63902,East,833,0,1,304721,LOAN10955,Business Loan,1170925,48,7.7,1832.38,2020-06-04,2020-06-10,Default,1
CUST10956,52,Female,Divorced,PhD,Self-Employed,95636,South,799,1,2,308258,LOAN10956,Home Loan,348952,120,5.34,364.88,2023-05-07,2023-05-20,Default,1
CUST10957,45,Male,Single,Bachelor,Salaried,194553,East,783,4,1,114268,LOAN10957,Car Loan,1154805,48,8.16,593.57,2018-08-16,2018-08-30,Default,1
CUST10958,31,Male,Married,Bachelor,Salaried,145599,East,407,0,0,272783,LOAN10958,Business Loan,340011,24,11.99,233.53,2018-03-23,2018-04-03,Default,1
CUST10959,38,Female,Single,Master,Unemployed,195727,South,586,2,4,466351,LOAN10959,Car Loan,1383914,120,6.44,707.06,2018-02-15,2018-03-01,Default,1
CUST10960,57,Male,Married,Bachelor,Business,109087,North,894,2,4,144,LOAN10960,Business Loan,203497,60,11.22,186.55,2020-09-22,2020-10-01,Default,1
CUST10961,51,Male,Divorced,High School,Salaried,149255,Central,716,1,1,296681,LOAN10961,Home Loan,199381,12,5.02,133.58,2019-08-15,2019-08-30,Default,1
CUST10962,36,Female,Divorced,Master,Business,170043,Central,432,1,4,163999,LOAN10962,Car Loan,753401,84,6.79,443.06,2021-12-16,2021-12-25,Default,1
CUST10963,57,Male,Single,PhD,Business,57824,North,846,1,2,97942,LOAN10963,Car Loan,1261456,48,5.72,2181.54,2018-03-12,2018-03-13,Default,1
CUST10964,65,Female,Married,PhD,Self-Employed,35660,South,675,4,1,229009,LOAN10964,Business Loan,122213,48,6.38,342.72,2020-04-02,2020-04-09,Default,1
CUST10965,26,Male,Single,PhD,Salaried,159447,East,303,2,0,38724,LOAN10965,Personal Loan,960034,120,5.01,602.1,2022-08-06,2022-08-18,Default,1
CUST10966,58,Female,Single,High School,Salaried,49852,South,707,1,3,128233,LOAN10966,Car Loan,1465311,48,15.84,2939.32,2021-06-30,2021-07-03,Default,1
CUST10967,37,Female,Divorced,PhD,Self-Employed,137069,West,691,3,3,464597,LOAN10967,Personal Loan,911383,48,13.1,664.91,2020-06-20,2020-06-22,Default,1
CUST10968,44,Female,Married,Master,Business,114015,East,343,4,1,14799,LOAN10968,Car Loan,292430,60,17.92,256.48,2023-05-16,2023-05-20,Default,1
CUST10969,29,Female,Divorced,Master,Unemployed,55903,North,866,2,4,302183,LOAN10969,Business Loan,261274,24,13.15,467.37,2018-07-26,2018-08-01,Default,1
CUST10970,52,Female,Divorced,High School,Unemployed,136735,East,455,1,1,315099,LOAN10970,Home Loan,226943,36,16.8,165.97,2020-04-22,2020-05-03,Default,1
CUST10971,61,Female,Single,High School,Unemployed,69570,East,666,0,2,167996,LOAN10971,Education Loan,318026,24,7.74,457.13,2021-04-18,2021-04-25,Default,1
CUST10972,28,Male,Single,Bachelor,Salaried,57916,Central,735,1,1,17711,LOAN10972,Personal Loan,1204781,48,10.51,2080.22,2022-04-16,2022-04-22,Default,1
CUST10973,60,Male,Divorced,Master,Business,61591,East,417,2,2,9245,LOAN10973,Personal Loan,1221148,24,8.63,1982.67,2023-02-01,2023-02-16,Default,1
CUST10974,22,Male,Single,Master,Business,113842,South,304,5,2,219562,LOAN10974,Home Loan,690593,12,17.32,606.62,2022-05-23,2022-05-30,Default,1
CUST10975,36,Male,Divorced,PhD,Self-Employed,57993,North,431,4,1,347677,LOAN10975,Personal Loan,804860,84,12.34,1387.86,2019-05-13,2019-05-21,Default,1
CUST10976,33,Male,Married,Bachelor,Salaried,148391,South,580,4,4,285323,LOAN10976,Education Loan,349963,60,15.68,235.84,2021-01-26,2021-01-31,Default,1
CUST10977,43,Male,Divorced,Bachelor,Business,152632,South,792,3,3,257108,LOAN10977,Personal Loan,1139077,120,13.69,746.29,2021-03-08,2021-03-21,Default,1
CUST10978,48,Female,Married,Bachelor,Salaried,118634,East,794,1,4,65910,LOAN10978,Business Loan,77056,36,16.63,64.95,2018-05-06,2018-05-11,Default,1
CUST10979,26,Female,Divorced,PhD,Business,105352,South,528,3,2,100460,LOAN10979,Car Loan,54066,24,16.17,51.32,2021-08-09,2021-08-19,Default,1
CUST10980,28,Female,Single,High School,Salaried,136507,West,726,3,2,128109,LOAN10980,Business Loan,1191925,12,14.6,873.16,2019-08-18,2019-08-29,Default,1
CUST10981,42,Male,Married,High School,Business,26704,East,704,4,4,325323,LOAN10981,Home Loan,922206,36,15.71,3453.44,2022-09-05,2022-09-15,Default,1
CUST10982,49,Female,Single,High School,Salaried,132047,West,562,3,2,217194,LOAN10982,Car Loan,186067,24,13.21,140.91,2021-11-24,2021-11-27,Default,1
CUST10983,30,Female,Single,Master,Business,106336,South,810,4,3,278478,LOAN10983,Business Loan,398523,12,16.93,374.78,2022-03-14,2022-03-16,Default,1
CUST10984,56,Female,Single,High School,Business,179333,Central,473,3,0,114801,LOAN10984,Car Loan,1117493,60,12.63,623.14,2019-08-17,2019-08-25,Default,1
CUST10985,41,Male,Divorced,Master,Business,62101,South,588,1,2,129341,LOAN10985,Education Loan,929762,36,9.17,1497.18,2022-08-31,2022-09-13,Default,1
CUST10986,23,Male,Divorced,Master,Self-Employed,59817,Central,656,2,3,496952,LOAN10986,Car Loan,1098933,36,12.67,1837.16,2021-08-30,2021-09-09,Default,1
CUST10987,38,Male,Married,Bachelor,Business,32634,North,369,4,4,222722,LOAN10987,Car Loan,860025,24,12.25,2635.36,2021-07-28,2021-08-12,Default,1
CUST10988,26,Female,Single,Master,Unemployed,95714,South,621,4,4,366625,LOAN10988,Car Loan,1369167,120,16.52,1430.48,2019-09-07,2019-09-18,Default,1
CUST10989,39,Female,Married,Bachelor,Salaried,62240,Central,511,5,2,147675,LOAN10989,Education Loan,703006,60,7.01,1129.51,2021-08-29,2021-09-09,Default,1
CUST10990,52,Male,Divorced,Bachelor,Unemployed,30337,West,787,0,4,405852,LOAN10990,Personal Loan,1312504,84,9.14,4326.41,2022-05-27,2022-05-28,Default,1
CUST10991,30,Female,Divorced,Master,Self-Employed,68124,East,331,3,3,196727,LOAN10991,Home Loan,183043,48,5.06,268.69,2019-10-27,2019-11-10,Default,1
CUST10992,40,Female,Single,PhD,Self-Employed,74589,West,301,1,4,2264,LOAN10992,Personal Loan,59531,120,5.6,79.81,2023-04-08,2023-04-22,Default,1
CUST10993,56,Male,Married,PhD,Unemployed,149175,West,390,2,3,179647,LOAN10993,Education Loan,1268065,36,13.86,850.05,2020-10-13,2020-10-16,Default,1
CUST10994,30,Male,Married,High School,Salaried,87273,East,797,0,2,72421,LOAN10994,Education Loan,1181811,84,5.99,1354.15,2018-01-09,2018-01-19,Default,1
CUST10995,25,Male,Married,Master,Business,187207,North,357,3,1,290584,LOAN10995,Car Loan,340211,24,11.42,181.73,2019-12-19,2019-12-31,Default,1
CUST10996,51,Male,Divorced,Master,Unemployed,55756,Central,664,0,3,422400,LOAN10996,Car Loan,1225120,36,16.97,2197.29,2019-07-28,2019-08-10,Default,1
CUST10997,26,Male,Single,High School,Business,73912,East,477,1,4,468626,LOAN10997,Car Loan,779493,12,16.84,1054.62,2021-10-21,2021-10-27,Default,1
CUST10998,31,Male,Married,Master,Business,48514,North,428,1,0,236136,LOAN10998,Car Loan,895358,84,12.53,1845.57,2018-11-30,2018-12-03,Default,1
CUST10999,23,Female,Divorced,PhD,Business,18628,East,438,4,3,474595,LOAN10999,Home Loan,924481,84,16.27,4962.86,2018-02-14,2018-02-28,Default,1
CUST11000,42,Female,Married,PhD,Self-Employed,107840,East,704,2,3,448728,LOAN11000,Education Loan,1166484,12,6.31,1081.68,2020-10-17,2020-10-28,Default,1
CUST11001,60,Female,Married,PhD,Salaried,136184,South,673,0,2,119529,LOAN11001,Car Loan,926926,36,7.77,680.64,2020-11-06,2020-11-20,Default,1
CUST11002,41,Male,Married,Master,Self-Employed,50835,South,631,1,2,247860,LOAN11002,Education Loan,943240,120,7.14,1855.49,2019-08-29,2019-08-31,Default,1
